income,age,employment_years,num_credit_lines,outstanding_debt,credit_utilisation,late_payments,delinquencies,mortgage,loan_amount,default
36686.88,73,4,1,40629.84,1.107,0,0,1,5310.09,1
13357.65,35,5,4,19820.35,1.484,0,0,0,27390.57,1
35909.57,69,28,10,15314.18,0.426,0,0,1,13668.76,1
14768.5,72,13,8,8665.62,0.587,0,0,1,11266.24,1
8000.0,52,16,3,10086.84,1.261,0,0,0,0.0,1
18296.41,26,19,3,17968.17,0.982,1,0,1,23424.3,1
70173.7,33,23,7,18363.55,0.262,0,0,1,11106.65,1
34588.78,25,17,7,28184.45,0.815,0,0,1,0.0,1
44397.55,64,0,5,665.28,0.015,0,0,1,1202.9,0
29730.07,35,3,5,35894.24,1.207,0,0,1,10737.06,1
8000.0,57,0,11,4460.12,0.557,0,0,0,5745.12,1
58722.26,33,10,6,4684.04,0.08,1,1,0,18827.99,0
8000.0,73,32,9,16239.16,2.03,1,0,0,0.0,1
28904.15,62,38,11,19288.7,0.667,1,0,1,9740.16,1
38907.7,39,19,4,0.0,0.0,2,0,1,1719.48,1
44609.79,45,1,9,7244.33,0.162,2,0,0,9575.93,1
25470.61,21,2,9,0.0,0.0,0,0,1,2500.87,0
8000.0,25,32,2,664.39,0.083,0,0,0,8592.55,0
23978.13,74,13,2,2908.16,0.121,3,0,0,23097.2,1
25024.84,64,35,1,16964.4,0.678,1,0,0,0.0,1
24538.13,65,20,7,636.88,0.026,1,0,0,28587.85,0
59401.17,54,35,9,7674.4,0.129,0,0,1,42783.93,0
15727.94,30,5,9,31131.11,1.979,0,0,1,2975.16,1
46019.59,24,34,4,45564.84,0.99,0,0,0,21984.06,1
43165.94,59,21,8,503.03,0.012,0,0,1,16967.95,0
59209.1,36,17,0,31209.76,0.527,1,0,0,15694.91,1
37337.36,18,21,7,19550.85,0.524,1,0,1,385.92,1
55822.62,19,13,5,0.0,0.0,0,0,0,0.0,0
36555.6,49,24,9,1788.01,0.049,0,0,0,3221.82,1
48687.85,65,30,11,0.0,0.0,0,2,1,3743.21,0
9941.18,38,32,6,15847.61,1.594,2,3,0,0.0,1
8000.0,74,39,7,0.0,0.0,1,0,1,124.54,0
47550.94,39,16,11,16764.0,0.353,1,0,0,18066.59,1
48623.66,59,30,4,53426.64,1.099,0,0,0,23445.75,1
49510.05,31,35,1,38848.08,0.785,1,0,1,0.0,1
29501.35,52,0,6,1445.04,0.049,2,0,1,32407.7,1
69794.45,33,18,4,1847.71,0.026,1,0,1,0.0,1
30802.44,62,28,7,32474.97,1.054,1,0,1,0.0,1
48417.58,43,18,9,0.0,0.0,1,0,1,0.0,1
51892.72,20,4,6,30056.11,0.579,0,0,0,0.0,1
74374.8,32,26,3,58475.46,0.786,0,0,1,19411.85,1
33659.41,38,16,6,23497.21,0.698,0,0,0,3189.2,1
26936.14,44,24,5,30453.82,1.131,0,0,0,7528.71,1
10037.09,33,0,2,27024.16,2.692,0,0,1,4357.92,1
71047.34,50,0,9,8748.26,0.123,1,0,1,0.0,0
48428.22,72,24,3,19195.68,0.396,0,0,1,0.0,1
49061.22,58,39,6,559.59,0.011,0,0,0,0.0,1
102334.08,35,25,10,39582.33,0.387,2,0,1,4254.8,1
46500.89,56,37,2,0.0,0.0,0,0,0,11163.03,0
13953.57,73,33,5,21910.18,1.57,0,0,0,0.0,1
36081.93,31,11,2,30583.96,0.848,0,0,1,0.0,1
20504.35,31,4,5,4675.8,0.228,1,0,0,15841.72,1
32082.63,20,22,3,2393.33,0.075,0,0,1,17184.38,0
31948.21,66,24,10,10649.43,0.333,0,0,0,0.0,1
28259.51,65,30,3,0.0,0.0,1,0,1,0.0,0
12134.35,41,20,7,13559.4,1.117,1,0,0,14184.86,1
71850.03,67,36,1,3430.45,0.048,1,0,0,0.0,0
45976.96,55,33,5,1929.36,0.042,0,0,1,0.0,0
35490.56,73,23,10,21752.6,0.613,0,0,0,21001.68,1
55152.76,70,22,8,24778.65,0.449,2,0,1,1100.67,1
49421.35,72,0,3,10539.42,0.213,0,0,0,6815.37,1
45513.81,40,31,11,0.0,0.0,0,0,0,0.0,0
53699.96,54,27,9,32932.91,0.613,0,0,0,17895.35,1
42678.69,27,35,4,7541.85,0.177,1,0,0,5573.96,1
53404.43,68,3,11,46275.17,0.866,1,3,0,16553.54,1
55062.25,36,5,2,13520.27,0.246,0,0,0,1074.62,1
43254.37,43,26,3,16362.1,0.378,0,0,1,0.0,1
35592.11,51,19,11,7082.94,0.199,0,0,0,5110.27,1
70607.96,62,23,11,20711.93,0.293,1,0,0,0.0,1
30441.97,59,17,9,65192.71,2.141,1,4,0,1071.45,1
47826.27,72,25,2,9548.09,0.2,0,0,1,0.0,1
48278.17,58,26,2,33972.74,0.704,0,0,0,0.0,1
27808.84,63,7,7,14140.39,0.508,0,0,1,14012.51,1
23843.55,50,30,0,29991.25,1.258,0,0,1,10989.85,1
32922.96,41,19,11,0.0,0.0,0,0,1,0.0,0
30155.66,70,23,11,42188.89,1.399,0,0,0,24072.25,1
10837.39,39,24,9,16199.12,1.495,1,0,1,0.0,1
26970.1,53,29,11,8680.68,0.322,2,0,0,14652.86,1
45324.46,34,12,2,28082.09,0.62,0,0,0,0.0,1
65318.87,45,0,10,18690.54,0.286,1,0,1,3298.27,1
51087.83,38,7,3,0.0,0.0,0,0,1,0.0,0
8000.0,32,38,1,0.0,0.0,0,0,0,0.0,0
52826.07,64,8,3,42673.49,0.808,0,0,1,10341.03,1
28836.96,61,9,9,9540.95,0.331,1,0,1,9183.33,1
49061.6,57,34,11,5712.22,0.116,0,0,0,0.0,1
39717.29,22,9,7,5943.48,0.15,2,2,0,6677.4,1
36146.25,32,18,2,35581.67,0.984,1,0,1,9281.94,1
37955.29,30,14,7,6443.86,0.17,0,0,0,0.0,1
39551.51,58,26,6,23620.64,0.597,0,0,0,13003.08,1
66888.1,68,23,6,11669.36,0.174,0,0,0,7621.6,1
39606.8,39,20,4,0.0,0.0,2,0,1,826.29,0
61710.72,36,20,1,29690.35,0.481,0,0,0,24524.08,1
58798.12,49,33,4,32424.88,0.551,1,0,1,2252.35,1
53340.91,74,23,10,5144.31,0.096,0,0,0,0.0,0
8000.0,39,20,4,10233.64,1.279,0,0,0,16111.58,1
62332.65,33,35,0,17688.4,0.284,0,0,0,12499.69,1
30841.97,47,3,4,19761.07,0.641,0,0,0,0.0,1
54314.55,70,33,5,45000.81,0.829,1,0,0,0.0,1
20549.34,59,7,7,7196.88,0.35,0,0,0,11014.03,1
16298.52,47,13,7,6679.19,0.41,0,0,1,0.0,1
79527.77,59,0,5,15323.05,0.193,0,0,0,9280.04,1
20860.34,18,22,1,0.0,0.0,0,0,1,2265.86,1
62922.13,60,33,5,0.0,0.0,0,0,1,11535.11,0
42368.41,23,15,0,16243.29,0.383,0,0,0,13804.74,1
31597.6,40,26,6,21068.91,0.667,0,0,1,0.0,1
39103.42,37,15,5,13947.13,0.357,1,0,0,0.0,1
13978.11,57,30,4,10457.21,0.748,2,0,0,22205.62,1
39724.91,31,39,7,491.54,0.012,0,0,0,10652.37,0
18345.19,31,28,9,15620.56,0.851,0,0,1,13207.08,1
32091.12,68,13,3,15757.0,0.491,1,0,0,29480.12,1
58505.99,45,32,6,22973.98,0.393,0,0,0,18138.71,1
45083.81,60,1,6,19363.52,0.429,0,0,1,7444.54,1
10356.59,51,39,6,16942.9,1.636,0,0,1,0.0,1
57029.76,53,33,4,35484.7,0.622,0,0,0,19988.13,1
39858.0,57,26,2,22568.76,0.566,1,0,1,20258.06,1
29156.29,56,24,2,20124.78,0.69,0,0,1,9325.62,1
54933.53,69,10,0,0.0,0.0,2,0,0,26563.62,1
36655.86,62,17,0,29468.04,0.804,2,0,0,10829.7,1
16686.77,35,4,9,7200.85,0.432,0,0,1,8656.35,1
76956.19,27,13,0,18883.78,0.245,0,0,1,20006.32,1
39654.25,66,23,10,0.0,0.0,0,0,0,12945.51,0
38372.3,39,14,10,45185.33,1.178,0,0,0,15629.01,1
31897.9,35,30,2,0.0,0.0,2,0,0,0.0,1
63599.31,24,34,5,38681.62,0.608,2,0,1,11591.3,1
29502.43,49,22,4,19327.65,0.655,2,0,0,2997.97,1
9100.4,47,13,4,0.0,0.0,2,0,0,2342.47,1
26426.45,65,12,4,43188.61,1.634,1,0,0,5622.75,1
66535.49,60,21,4,24360.03,0.366,0,0,0,1031.94,1
56642.64,59,28,8,0.0,0.0,1,0,1,15168.09,0
34899.69,48,5,4,7153.12,0.205,1,0,1,0.0,1
67465.1,67,17,2,24764.23,0.367,0,0,0,0.0,1
54958.84,74,17,4,41194.45,0.75,2,0,1,6466.21,1
34668.21,64,11,11,7328.1,0.211,0,0,0,21291.37,1
36681.8,37,9,11,0.0,0.0,0,0,1,2680.14,0
46586.35,33,33,0,36543.94,0.784,0,0,0,5280.81,1
23362.26,18,17,6,19809.26,0.848,0,0,1,5047.39,1
40090.1,74,23,11,0.0,0.0,0,0,1,33117.46,0
46170.27,59,1,2,19757.47,0.428,1,0,0,17378.05,1
8000.0,71,11,0,17528.5,2.191,1,0,1,1964.78,1
36213.59,62,8,2,8750.61,0.242,1,0,0,5890.88,1
33938.88,42,13,3,984.65,0.029,0,0,1,91.94,0
60561.36,26,33,11,6910.17,0.114,0,0,1,26592.74,1
8000.0,20,22,3,5919.69,0.74,0,0,0,0.0,1
32369.88,63,36,3,18557.79,0.573,1,0,1,0.0,1
30364.91,35,16,3,24861.89,0.819,0,0,1,16842.53,1
59201.42,39,30,4,0.0,0.0,1,0,1,24986.63,0
39129.07,65,6,11,17752.48,0.454,1,0,0,7798.61,1
75921.89,45,32,1,24911.39,0.328,2,0,0,5213.4,1
53244.27,72,24,5,17861.55,0.335,0,0,0,8343.17,1
31795.54,49,1,7,7106.72,0.224,1,0,1,8734.66,1
44793.17,65,27,1,35776.47,0.799,1,0,0,28986.55,1
32918.62,25,19,0,33457.9,1.016,0,0,0,12361.24,1
57187.92,40,0,11,10225.6,0.179,1,0,0,4293.37,1
13356.05,28,33,3,10089.44,0.755,0,0,1,11974.26,1
23526.08,21,21,2,23930.21,1.017,0,0,1,17360.46,1
49113.8,74,24,4,34150.8,0.695,0,0,0,0.0,1
64515.13,47,23,0,4218.66,0.065,1,0,1,10549.14,0
8000.0,38,3,1,0.0,0.0,0,0,0,8233.3,1
67489.42,39,13,0,20861.37,0.309,1,0,1,0.0,1
37197.3,31,28,6,0.0,0.0,2,4,1,3755.69,0
8000.0,25,13,5,0.0,0.0,0,0,0,3171.54,0
8000.0,70,35,3,0.0,0.0,0,0,0,3020.74,1
9412.28,24,12,11,17198.68,1.827,0,0,0,26711.62,1
39605.9,39,18,3,37264.74,0.941,0,0,1,8193.32,1
38682.04,26,17,0,3236.73,0.084,0,0,0,11471.41,0
52664.01,70,0,1,13402.4,0.254,0,0,1,14565.06,0
29010.26,29,32,8,15234.2,0.525,0,0,0,7340.77,1
17839.19,40,5,6,2054.93,0.115,0,0,1,3553.36,1
31738.27,60,18,3,2266.37,0.071,0,2,0,22902.14,1
40672.21,50,36,2,19092.0,0.469,0,0,0,22977.62,1
44615.46,39,39,2,0.0,0.0,2,0,1,17069.12,0
24216.71,50,9,5,910.46,0.038,1,0,0,6890.77,0
58028.93,42,15,8,12764.07,0.22,1,0,1,11508.35,1
27572.06,34,22,7,17594.12,0.638,0,0,1,0.0,1
22605.65,52,27,8,0.0,0.0,1,0,0,8990.72,1
29152.17,38,10,0,10952.96,0.376,0,0,1,0.0,1
61496.8,72,21,6,0.0,0.0,0,3,0,15971.86,0
37344.07,44,33,9,3471.4,0.093,1,0,0,24456.9,1
26109.73,61,30,2,24440.37,0.936,0,0,1,0.0,1
58522.16,31,32,6,14744.53,0.252,0,0,0,25544.39,1
82854.97,54,35,0,43321.55,0.523,0,0,1,14264.24,1
44193.65,49,34,10,13336.4,0.302,0,0,0,221.1,1
64676.85,60,20,8,30987.88,0.479,0,0,1,10556.62,1
60721.56,44,38,7,27993.78,0.461,0,0,0,23385.61,1
27887.2,58,19,7,12590.42,0.451,1,0,1,20390.3,1
40532.68,21,28,8,0.0,0.0,0,0,1,20082.36,0
14349.11,57,37,5,9858.02,0.687,0,0,1,4277.79,1
35901.15,60,1,11,5598.55,0.156,3,0,1,0.0,1
27476.19,46,37,2,4176.33,0.152,1,0,1,7980.04,1
31942.28,19,32,9,15531.54,0.486,0,0,1,9203.95,1
25002.1,50,39,9,0.0,0.0,0,0,0,5850.75,0
34258.06,62,30,10,318.15,0.009,0,0,0,1894.61,0
50644.65,44,6,0,0.0,0.0,0,0,1,0.0,0
37610.16,23,12,5,9947.65,0.264,0,0,0,15117.97,1
8000.0,40,0,7,0.0,0.0,0,0,1,931.65,0
25077.59,74,24,7,1971.33,0.079,0,0,1,16052.91,0
9612.01,33,17,8,12993.15,1.352,2,0,1,5005.14,1
44881.2,48,18,7,7802.85,0.174,0,0,1,7035.53,1
50066.35,38,29,2,15078.73,0.301,0,0,1,0.0,1
45130.96,58,32,9,0.0,0.0,0,0,0,12009.32,0
24251.91,42,2,5,0.0,0.0,0,0,1,5234.63,0
44937.08,39,36,11,45106.13,1.004,2,0,1,0.0,1
30597.71,51,14,6,2598.7,0.085,0,0,0,5709.32,1
17235.49,50,30,6,0.0,0.0,0,0,1,0.0,0
54838.6,46,23,7,20615.78,0.376,1,0,0,0.0,1
56360.56,32,17,10,5016.52,0.089,1,0,1,15543.5,1
58977.91,24,8,10,19555.49,0.332,0,0,1,0.0,1
27833.03,57,7,7,11440.28,0.411,1,0,0,12539.44,1
63587.25,37,29,6,24606.87,0.387,1,0,1,30857.93,1
30128.35,52,12,0,11518.49,0.382,2,0,1,0.0,1
53070.03,39,9,0,11908.72,0.224,0,0,1,12661.91,1
29781.75,66,0,8,30196.98,1.014,1,0,0,3936.88,1
35520.36,58,33,4,0.0,0.0,0,0,1,10491.4,0
8000.0,41,15,5,0.0,0.0,0,0,0,0.0,0
33961.74,36,13,7,1019.75,0.03,1,0,0,12088.34,0
41821.8,60,14,2,0.0,0.0,0,0,1,9046.47,0
31799.01,18,23,3,5989.1,0.188,1,0,0,32107.42,1
75123.76,21,19,0,8841.18,0.118,0,0,1,0.0,0
16750.68,22,21,9,26295.57,1.57,0,0,1,3165.91,1
28728.38,37,11,6,11548.76,0.402,0,0,0,12567.82,1
21902.55,46,11,2,8995.09,0.411,1,0,1,16804.52,1
28724.46,34,34,7,7174.87,0.25,0,0,0,6762.6,1
60628.26,28,17,1,282.89,0.005,0,0,1,20644.06,0
69560.64,35,38,9,30317.97,0.436,0,4,1,8643.45,1
25984.15,46,33,2,30749.57,1.183,0,0,0,9357.61,1
25539.85,34,28,3,0.0,0.0,0,0,0,0.0,1
16857.43,50,21,10,35986.58,2.135,0,0,1,13848.23,1
66125.71,39,33,8,6547.83,0.099,0,0,1,23167.55,0
62420.09,71,2,8,4954.26,0.079,1,0,0,0.0,1
37880.36,74,19,7,20879.94,0.551,1,0,1,3584.51,1
12078.02,55,28,6,19638.46,1.626,1,0,1,0.0,1
13866.75,49,4,2,10317.71,0.744,1,0,1,12644.95,1
43412.59,19,7,3,9146.99,0.211,0,0,1,6372.89,0
50986.76,53,2,11,32683.97,0.641,0,0,0,16109.66,1
8000.0,39,19,11,1450.51,0.181,1,0,0,7228.56,1
33573.8,34,21,8,12325.84,0.367,3,0,1,7032.39,1
72365.92,63,18,10,42643.4,0.589,0,0,0,7382.46,1
35649.82,20,2,9,0.0,0.0,2,0,1,9693.11,0
69792.76,32,19,4,10099.53,0.145,0,0,0,8227.42,1
52980.92,62,35,8,30675.12,0.579,0,0,0,12250.48,1
18314.41,70,1,9,19751.44,1.078,2,0,1,22278.15,1
34146.57,47,31,1,26824.92,0.786,1,0,1,17749.0,1
37426.12,48,10,10,0.0,0.0,0,0,1,25559.57,0
20949.77,73,2,5,16911.7,0.807,0,0,1,0.0,1
20602.64,23,2,3,7782.16,0.378,0,2,1,436.79,1
70135.37,45,0,5,51099.79,0.729,0,0,1,19090.67,1
20452.79,31,16,3,24185.95,1.182,0,0,0,0.0,1
61568.72,45,19,3,15822.09,0.257,0,0,1,24199.02,1
31270.31,69,24,6,17415.51,0.557,1,0,0,2898.45,1
39487.21,51,3,11,14763.04,0.374,0,0,0,6553.84,1
51236.89,74,26,4,25608.91,0.5,0,0,1,4281.45,1
28028.83,46,29,2,0.0,0.0,0,0,1,8122.19,0
51358.09,67,2,9,35614.07,0.693,2,0,0,24579.54,1
8000.0,27,27,3,0.0,0.0,0,0,0,21181.97,1
48794.15,36,4,6,17955.07,0.368,0,0,0,27574.42,1
8000.0,33,17,3,0.0,0.0,0,0,0,30817.92,1
35463.07,61,26,2,14188.72,0.4,0,0,0,3417.1,1
57084.86,47,34,3,30528.77,0.535,0,2,0,0.0,1
52445.91,30,21,4,0.0,0.0,1,0,0,9639.55,0
14031.79,27,17,11,8861.0,0.631,0,0,0,11258.64,1
16606.71,39,33,8,0.0,0.0,0,0,1,0.0,0
26226.56,26,8,8,8431.92,0.321,1,0,0,15940.24,1
43724.32,57,8,0,0.0,0.0,1,0,0,0.0,1
8000.0,66,18,0,13226.79,1.653,0,0,0,3911.35,1
39735.53,73,4,4,7581.0,0.191,0,0,1,15434.69,1
46228.59,31,0,10,25829.7,0.559,1,0,1,12746.94,1
34339.26,43,14,0,31862.3,0.928,1,0,1,8750.26,1
50506.42,46,6,9,15210.36,0.301,0,0,0,10424.5,1
44474.48,46,25,9,27852.27,0.626,1,0,1,14564.23,1
29166.91,43,21,3,33653.57,1.154,0,0,1,1973.49,1
8000.0,30,19,1,0.0,0.0,2,0,0,11281.1,1
42668.26,24,19,1,35791.61,0.839,1,0,1,7957.87,1
20938.49,40,3,0,11539.76,0.551,2,0,1,9385.04,1
28433.15,23,16,10,0.0,0.0,1,0,1,19578.84,1
49582.48,21,2,9,19435.18,0.392,0,0,1,10874.44,1
68346.67,47,14,8,15753.24,0.23,1,0,0,22240.83,1
39238.8,66,27,1,0.0,0.0,1,0,1,3051.57,0
51081.3,48,39,11,0.0,0.0,1,3,0,7074.37,0
11110.41,19,11,8,35670.76,3.21,0,0,0,0.0,1
44910.47,65,10,9,18669.67,0.416,0,0,1,0.0,1
38801.88,56,26,4,36107.1,0.931,1,0,1,4260.59,1
64584.55,35,36,2,10209.86,0.158,2,0,0,12740.55,1
29190.83,33,11,9,894.65,0.031,0,0,1,3000.32,0
35167.25,69,33,0,0.0,0.0,0,0,0,0.0,0
61176.29,45,12,2,30637.28,0.501,0,0,0,11445.44,1
38159.32,26,25,1,19975.42,0.523,0,0,0,0.0,1
17823.17,34,8,1,5669.14,0.318,0,4,1,0.0,1
91032.67,33,10,6,7213.37,0.079,0,0,0,0.0,1
18428.14,40,39,2,28745.86,1.56,0,0,0,11951.84,1
38706.0,37,15,11,11211.38,0.29,0,0,0,0.0,1
46933.76,49,0,11,12195.42,0.26,2,0,0,8970.52,1
45352.35,36,30,2,5523.67,0.122,0,0,1,15498.99,0
36205.13,54,5,9,7508.62,0.207,0,0,0,12713.0,0
36304.79,46,4,0,21882.32,0.603,0,0,0,25285.23,1
35301.36,71,33,3,0.0,0.0,0,0,0,9637.3,0
17681.32,65,13,7,12979.19,0.734,1,0,1,22245.98,1
83004.38,36,5,2,32634.21,0.393,0,0,0,14244.59,1
35600.18,20,39,0,12288.64,0.345,0,0,0,4078.48,1
51938.62,51,11,1,31007.26,0.597,0,0,0,0.0,1
33306.94,37,25,7,33439.68,1.004,1,0,1,9620.86,1
32904.73,69,10,2,26844.21,0.816,0,0,1,0.0,1
30891.13,41,23,2,5030.28,0.163,0,0,0,5835.87,1
9003.08,34,27,2,10368.73,1.152,0,0,1,6539.31,1
36787.58,37,30,10,18865.31,0.513,0,0,1,19801.15,1
31859.85,67,16,10,6139.74,0.193,0,0,1,901.03,0
63430.49,24,24,9,8796.46,0.139,1,0,0,12419.33,0
16066.0,72,33,0,3156.9,0.196,0,0,0,0.0,1
28457.06,31,33,3,50999.12,1.792,0,0,1,16670.57,1
22031.19,66,29,10,8136.76,0.369,0,0,0,23143.71,1
68850.61,49,15,6,32915.2,0.478,1,0,0,0.0,1
22611.83,50,21,0,0.0,0.0,1,0,1,9439.33,0
51246.0,29,38,2,40651.23,0.793,0,0,1,33901.82,1
59403.23,59,9,9,10261.81,0.173,0,0,0,612.69,1
37077.54,54,27,10,14502.41,0.391,1,2,1,0.0,1
12463.78,45,31,5,0.0,0.0,1,0,1,10262.16,0
12716.92,44,19,1,28020.71,2.203,1,0,1,0.0,1
57195.28,52,34,0,35717.83,0.624,1,0,1,11732.14,1
14788.12,44,17,2,0.0,0.0,2,0,0,16708.66,0
47840.53,73,33,9,32406.12,0.677,1,2,1,0.0,1
42286.98,20,25,9,0.0,0.0,1,0,1,0.0,0
47542.65,32,2,3,24235.27,0.51,0,0,0,18253.7,1
49431.7,66,32,11,10623.62,0.215,0,0,1,25338.37,0
21326.58,63,27,10,32176.47,1.509,2,0,1,4953.19,1
20489.44,37,8,11,15786.82,0.77,0,0,0,21841.48,1
54298.54,46,28,9,29401.88,0.541,1,0,0,25660.82,1
27413.11,19,20,6,31307.66,1.142,1,0,1,15129.85,1
8000.0,28,37,11,6434.53,0.804,0,0,0,9399.44,1
52975.11,71,12,8,14863.96,0.281,0,0,0,14790.52,0
19274.77,54,10,9,0.0,0.0,1,0,0,16700.46,0
49342.72,20,2,4,10433.91,0.211,1,0,1,0.0,1
67856.44,63,31,2,45691.74,0.673,0,0,0,6826.49,1
40335.25,41,39,6,25370.26,0.629,0,0,0,0.0,1
59915.32,50,27,4,322.54,0.005,1,0,0,0.0,0
43075.95,66,14,4,38779.23,0.9,0,0,1,11210.47,1
71748.59,65,35,8,23009.91,0.321,1,0,0,7039.83,1
18757.86,25,10,7,24332.15,1.297,2,0,0,8331.74,1
39835.7,38,27,3,21341.5,0.536,0,0,0,6701.71,1
53463.23,33,23,2,21642.7,0.405,0,0,1,6134.17,1
36191.76,70,34,6,0.0,0.0,0,0,1,7873.27,0
63044.38,62,38,3,32908.83,0.522,1,0,0,23628.98,1
31359.21,54,14,2,0.0,0.0,1,0,0,14477.69,1
81387.42,21,3,2,33378.57,0.41,0,0,0,0.0,1
82443.95,63,6,7,19737.89,0.239,0,0,0,3582.43,0
45641.44,49,29,4,27096.11,0.594,0,0,0,14857.32,1
51052.02,33,14,4,17481.22,0.342,2,0,1,5310.95,1
63833.43,43,5,1,32039.62,0.502,1,0,1,13133.57,1
16256.05,43,32,0,11867.83,0.73,0,0,1,7778.44,1
13760.0,34,25,8,15589.9,1.133,1,0,0,10108.05,1
65128.38,69,5,11,22584.24,0.347,0,0,0,20752.68,1
45479.77,70,28,3,42727.61,0.939,1,0,1,12018.59,1
35469.9,20,25,10,22551.12,0.636,0,0,1,27355.41,1
40222.47,71,39,7,0.0,0.0,1,0,1,1388.25,1
8000.0,41,39,3,2340.3,0.293,2,0,1,0.0,1
36188.75,63,39,6,22588.94,0.624,0,0,0,11980.5,1
24939.07,62,35,1,31390.1,1.259,1,0,0,5848.78,1
58361.43,52,31,4,5003.5,0.086,0,0,1,9333.25,1
59900.62,60,26,8,49588.23,0.828,0,0,1,11589.66,1
51533.6,56,21,10,17787.42,0.345,0,0,0,0.0,1
47909.17,66,31,2,21099.43,0.44,0,0,0,0.0,1
10053.07,42,38,10,0.0,0.0,1,0,1,15209.85,1
51812.86,60,4,7,31913.43,0.616,0,0,1,0.0,1
52587.96,73,5,2,8572.03,0.163,1,0,1,2901.78,1
64903.85,71,19,9,5302.14,0.082,0,0,0,6263.82,1
82364.2,26,11,10,13478.53,0.164,1,0,1,7170.29,1
8000.0,46,21,3,31541.66,3.942,0,0,0,15822.15,1
32230.46,47,12,1,20209.19,0.627,1,0,0,14659.02,1
25154.67,53,31,3,0.0,0.0,0,0,0,10384.59,0
43450.14,54,35,9,6389.33,0.147,1,0,0,13689.21,1
40268.04,66,11,0,35170.3,0.873,1,0,0,0.0,1
35318.36,48,30,3,9986.12,0.283,1,0,0,498.49,0
60552.09,57,4,3,24461.4,0.404,0,3,0,43970.57,1
17971.72,69,31,0,23874.41,1.328,0,0,0,9524.3,1
19177.57,23,27,7,0.0,0.0,0,4,1,16799.55,1
19515.49,54,28,9,30917.41,1.584,0,0,0,0.0,1
32793.45,38,19,1,494.07,0.015,1,0,0,15345.49,0
15428.2,69,4,10,6134.0,0.398,0,0,1,5462.24,1
39028.57,49,33,11,36992.65,0.948,1,0,0,2678.31,1
36690.2,52,4,10,35372.89,0.964,0,0,0,25587.17,1
24269.7,61,19,8,19818.67,0.817,0,0,1,23413.46,1
57475.33,31,6,5,26674.12,0.464,1,4,1,7719.58,1
38809.99,48,33,2,28550.42,0.736,0,0,1,10471.04,1
61252.95,62,22,10,37576.91,0.613,0,0,0,4220.14,1
36099.0,62,20,6,36971.18,1.024,0,0,1,0.0,1
39516.1,30,12,5,15567.14,0.394,0,0,0,8949.57,1
28744.35,65,31,4,1814.41,0.063,0,0,1,10486.66,1
39859.07,27,8,2,10158.62,0.255,0,0,0,18528.97,1
54244.63,33,28,4,17332.46,0.32,0,0,0,13984.73,1
31773.32,66,38,9,12381.32,0.39,0,0,0,0.0,1
50368.24,53,10,6,0.0,0.0,0,0,0,0.0,0
23745.06,48,27,4,18926.42,0.797,1,0,1,4891.13,1
55181.01,49,12,1,0.0,0.0,0,0,0,0.0,1
28401.88,73,37,4,14121.0,0.497,0,0,1,7045.37,1
57033.6,30,35,2,17945.86,0.315,1,0,0,12571.4,1
41219.53,35,12,4,15850.56,0.385,0,0,0,11382.13,1
70419.07,45,9,1,29810.13,0.423,0,0,1,3639.2,1
16918.65,66,3,11,22470.96,1.328,1,0,1,12233.44,1
10476.46,49,27,2,44387.82,4.237,1,0,0,22148.71,1
27675.66,59,36,1,5001.89,0.181,2,0,1,12199.52,1
12307.78,64,5,7,15420.78,1.253,0,0,1,11857.3,1
12345.3,68,32,4,14463.08,1.171,0,0,1,2806.81,1
52431.02,44,30,11,17765.9,0.339,1,0,0,9862.19,0
39916.42,44,18,4,0.0,0.0,0,0,1,23494.77,0
30406.38,22,8,7,0.0,0.0,0,0,0,7650.45,1
32260.75,22,26,10,13323.07,0.413,1,0,0,5053.67,1
28055.25,45,23,11,0.0,0.0,0,0,0,20464.96,0
73007.38,60,32,9,12287.66,0.168,0,0,0,6715.0,1
25289.89,65,22,6,2815.89,0.111,0,0,1,14332.33,1
13557.32,41,1,9,6886.07,0.508,0,0,0,10525.01,1
55921.01,50,8,3,32577.01,0.583,3,0,0,13619.82,1
35684.89,64,15,10,0.0,0.0,0,0,0,16815.11,1
80775.47,36,19,10,31124.53,0.385,0,0,0,21213.26,1
29475.89,27,13,4,4378.27,0.149,0,0,0,19071.99,1
56919.68,70,35,0,8990.68,0.158,3,0,1,23052.69,1
61643.95,49,11,8,23147.58,0.375,0,0,0,5980.47,1
29573.28,26,27,1,8845.1,0.299,0,0,1,0.0,1
25141.58,32,14,0,0.0,0.0,1,0,1,6919.15,1
54827.33,36,39,11,9928.57,0.181,1,0,0,37253.66,1
51497.84,29,36,6,0.0,0.0,0,0,0,7566.25,1
11787.8,42,31,7,16896.55,1.433,0,0,0,0.0,1
17431.29,64,30,10,0.0,0.0,0,0,0,35154.5,1
8000.0,60,25,11,24120.29,3.015,0,0,0,10551.39,1
51907.74,70,23,11,24419.7,0.47,0,1,0,236.29,1
34763.46,65,22,1,37497.87,1.079,0,0,0,0.0,1
36756.99,35,1,3,46406.86,1.262,0,0,1,10081.91,1
8000.0,21,37,9,24836.56,3.104,0,0,1,16201.01,1
18037.95,26,39,0,2392.72,0.133,1,0,0,15456.78,1
30440.82,63,21,2,45633.42,1.499,1,0,1,17699.31,1
26553.49,37,34,6,0.0,0.0,1,0,0,0.0,0
